13831.0	6,743,2198.4500000000007,366.4083333333335
13832.0	2,25,40.949999999999996,20.474999999999998
13833.0	1,117,383.8499999999999,383.8499999999999
13835.0	4,418,825.2099999999999,206.30249999999998
13837.0	2,182,266.59,133.295
13838.0	4,252,671.2199999999998,167.80499999999995
13841.0	1,100,85.0,85.0
13842.0	9,1732,3370.5000000000005,374.50000000000006
13844.0	1,196,361.62,361.62
13845.0	1,182,312.98,312.98
13846.0	4,383,847.61,211.9025
13848.0	3,3700,1255.0,418.3333333333333
13849.0	2,1016,1537.9499999999996,768.9749999999998
13850.0	2,941,1586.8099999999995,793.4049999999997
13851.0	3,1705,2651.4599999999996,883.8199999999998
13853.0	2,304,1056.94,528.47
13854.0	29,2278,8025.019999999999,276.72482758620686
13856.0	5,484,363.4,72.67999999999999
13858.0	1,75,216.17,216.17
13859.0	1,129,201.15999999999997,201.15999999999997
13860.0	6,589,1239.9999999999998,206.66666666666663
13862.0	10,1682,2187.3099999999995,218.73099999999994
13863.0	2,219,299.56,149.78
13865.0	4,204,501.56,125.39
13866.0	1,57,145.67000000000002,145.67000000000002
13867.0	3,501,1005.0900000000001,335.03000000000003
13868.0	2,1964,3192.5400000000004,1596.2700000000002
13869.0	4,1675,3061.5499999999984,765.3874999999996
13870.0	10,1308,2741.050000000001,274.10500000000013
13871.0	14,2797,6370.000000000005,455.00000000000034
13873.0	4,138,381.7,95.425
13874.0	1,180,540.45,540.45
13875.0	5,1292,1762.4300000000003,352.48600000000005
13876.0	1,32,98.9,98.9
13877.0	1,108,117.24,117.24
13878.0	1,463,1271.57,1271.57
13880.0	13,1842,3219.77,247.67461538461538
13881.0	22,10062,16989.520000000004,772.2509090909093
13882.0	6,950,1131.2800000000002,188.5466666666667
13883.0	9,1363,2512.55,279.1722222222222
13884.0	6,297,781.3,130.21666666666667
13885.0	2,182,506.80000000000007,253.40000000000003
13886.0	1,126,243.55999999999997,243.55999999999997
13887.0	1,147,349.54999999999995,349.54999999999995
13888.0	2,254,595.6699999999998,297.8349999999999
13889.0	1,146,416.9,416.9
13890.0	14,826,1860.8599999999997,132.9185714285714
13892.0	4,983,632.9699999999999,158.24249999999998
13893.0	1,190,821.1000000000001,821.1000000000001
13894.0	5,339,535.97,107.194
13895.0	5,1364,2588.1200000000017,517.6240000000004
13897.0	1,194,293.82,293.82
13898.0	1,133,155.93,155.93
13899.0	2,156,388.5199999999999,194.25999999999996
13900.0	3,430,740.9500000000002,246.98333333333338
13901.0	5,1739,2867.2,573.4399999999999
13904.0	2,332,332.64,166.32
13908.0	5,1469,2297.0499999999997,459.40999999999997
13911.0	9,2719,2561.109999999999,284.5677777777777
13914.0	3,379,613.9499999999999,204.64999999999998
13917.0	2,228,272.03999999999996,136.01999999999998
13918.0	2,1140,1212.8400000000001,606.4200000000001
13919.0	3,435,314.16,104.72000000000001
13922.0	1,93,172.25,172.25
13923.0	1,185,351.13,351.13
13924.0	11,1532,1682.0799999999997,152.9163636363636
13925.0	6,327,616.6499999999999,102.77499999999998
13926.0	1,104,223.85000000000002,223.85000000000002
13927.0	1,214,348.99,348.99
13928.0	4,129,464.5699999999998,116.14249999999996
13929.0	3,139,802.85,267.6166666666667
13930.0	2,274,337.34000000000003,168.67000000000002
13931.0	3,721,1230.93,410.31
13932.0	1,72,307.4,307.4
13933.0	2,205,608.7900000000001,304.39500000000004
13934.0	1,390,922.1,922.1
13936.0	2,324,361.28000000000003,180.64000000000001
13937.0	1,123,158.85,158.85
13938.0	1,70,71.66,71.66
13939.0	4,843,556.75,139.1875
13940.0	4,516,839.1400000000002,209.78500000000005
13941.0	7,2275,4826.01,689.4300000000001
13946.0	3,443,561.5699999999999,187.18999999999997
13947.0	1,44,90.6,90.6
13948.0	1,40,102.0,102.0
13949.0	6,2470,2407.519999999998,401.25333333333305
13950.0	5,320,713.5600000000003,142.71200000000005
13951.0	3,459,674.4499999999999,224.81666666666663
13952.0	3,1396,3156.690000000001,1052.2300000000002
13953.0	7,2724,3515.68,502.23999999999995
13954.0	3,141,378.59,126.19666666666666
13955.0	2,154,322.9599999999999,161.47999999999996
13956.0	5,486,1019.2700000000007,203.85400000000013
13958.0	1,-23,-102.45,-102.45
13959.0	3,343,586.2399999999999,195.4133333333333
13960.0	2,142,230.21999999999997,115.10999999999999
13962.0	2,87,169.55,84.775
13963.0	4,440,656.1399999999999,164.03499999999997
13967.0	1,42,80.7,80.7
13969.0	20,4456,8948.539999999994,447.4269999999997
13971.0	11,1818,2702.2200000000007,245.6563636363637
13972.0	2,187,190.25,95.125
13973.0	1,109,264.70000000000005,264.70000000000005
13974.0	1,249,413.59,413.59
13975.0	7,1678,2433.510000000004,347.64428571428624
13976.0	1,154,357.9800000000001,357.9800000000001
13978.0	2,315,196.78999999999996,98.39499999999998
13979.0	1,639,869.87,869.87
13980.0	1,172,200.14000000000001,200.14000000000001
13982.0	5,1132,1861.1099999999994,372.22199999999987
13983.0	13,1170,2590.4600000000005,199.26615384615388
13984.0	6,271,488.03000000000003,81.33833333333334
13985.0	16,3437,7024.530000000007,439.03312500000044
13986.0	1,430,320.46000000000004,320.46000000000004
13988.0	9,3001,4065.200000000001,451.68888888888904
13989.0	2,1313,1266.0799999999997,633.0399999999998
13990.0	1,190,311.3,311.3
13991.0	7,992,846.5399999999998,120.93428571428569
13992.0	1,64,76.8,76.8
13993.0	12,883,3355.0600000000018,279.5883333333335
13994.0	6,908,2264.0600000000004,377.3433333333334
13995.0	6,819,1352.2900000000004,225.38166666666675
13999.0	15,2231,3865.260000000001,257.6840000000001
14000.0	2,707,633.7100000000002,316.8550000000001
14001.0	3,962,2043.0800000000002,681.0266666666668
14002.0	2,877,529.73,264.865
14004.0	7,2668,4582.640000000004,654.6628571428577
14005.0	5,2470,2864.7200000000016,572.9440000000003
14006.0	3,641,962.1899999999999,320.72999999999996
14009.0	3,361,685.93,228.64333333333332
14012.0	1,160,328.80000000000007,328.80000000000007
14013.0	3,462,473.0199999999999,157.67333333333332
14014.0	1,1076,505.1799999999999,505.1799999999999
14015.0	1,378,917.34,917.34
14016.0	5,2045,4224.039999999999,844.8079999999998
14019.0	4,1034,1398.96,349.74
14020.0	2,441,642.8000000000001,321.40000000000003
14021.0	3,192,631.9000000000001,210.63333333333335
14022.0	1,487,440.0,440.0
14023.0	2,345,584.0699999999998,292.0349999999999
14024.0	2,150,327.70000000000005,163.85000000000002
14027.0	1,62,104.82,104.82
14029.0	2,198,467.66,233.83
14030.0	8,1438,2325.12,290.64
14031.0	22,5371,14698.909999999994,668.1322727272725
14032.0	18,1996,2924.800000000001,162.48888888888894
14034.0	4,312,509.09000000000003,127.27250000000001
14035.0	5,738,1413.02,282.604
14036.0	1,268,626.65,626.65
14037.0	2,46,147.20000000000002,73.60000000000001
14038.0	4,963,1554.4799999999993,388.61999999999983
14039.0	1,92,152.2,152.2
14040.0	14,1513,3478.140000000002,248.43857142857158
14041.0	1,94,141.41,141.41
14044.0	4,303,641.4699999999998,160.36749999999995
14045.0	4,535,1659.75,414.9375
14046.0	1,443,151.59,151.59
14047.0	7,377,1290.0100000000002,184.2871428571429
14048.0	2,272,370.93,185.465
14049.0	6,3757,5524.119999999994,920.6866666666657
14050.0	2,689,746.3600000000001,373.18000000000006
14051.0	26,3740,15462.34,594.7053846153847
14052.0	1,89,225.36,225.36
14053.0	2,215,260.25,130.125
14054.0	1,62,92.46000000000001,92.46000000000001
14055.0	1,216,725.64,725.64
14056.0	29,4189,8053.2199999999775,277.69724137930956
14057.0	18,4681,6131.020000000002,340.61222222222233
14059.0	1,128,183.60000000000002,183.60000000000002
14060.0	20,5302,6105.14,305.257
14062.0	12,5593,10464.850000000006,872.0708333333338
14064.0	7,1334,1168.92,166.98857142857145
14066.0	1,45,152.55,152.55
14067.0	2,361,374.7,187.35
14068.0	1,73,265.84999999999997,265.84999999999997
14071.0	9,835,1277.2000000000003,141.91111111111115
14073.0	2,128,139.54,69.77
14075.0	3,754,942.2599999999999,314.08666666666664
14076.0	1,79,118.67,118.67
14077.0	5,268,499.41999999999985,99.88399999999997
14078.0	6,310,1049.3700000000003,174.89500000000007
14079.0	1,301,375.09999999999997,375.09999999999997
14080.0	1,48,45.599999999999994,45.599999999999994
14081.0	4,582,887.2199999999998,221.80499999999995
14082.0	1,110,182.25,182.25
14083.0	9,699,991.5400000000003,110.17111111111114
14085.0	19,3128,4388.380000000002,230.96736842105273
14087.0	2,249,178.72,89.36
14088.0	14,12421,49771.69000000003,3555.1207142857165
14089.0	1,133,158.75,158.75
14090.0	1,72,76.32000000000001,76.32000000000001
14092.0	17,2061,4063.0999999999995,239.00588235294114
14093.0	1,391,433.86000000000007,433.86000000000007
14096.0	17,15806,52718.60999999973,3101.094705882337
14098.0	1,104,147.35,147.35
14099.0	12,2105,3056.2499999999995,254.68749999999997
14100.0	1,63,191.94999999999996,191.94999999999996
14101.0	6,6942,5976.79,996.1316666666667
14102.0	8,746,1060.3300000000004,132.54125000000005
14104.0	2,72,216.21,108.105
14105.0	2,786,1255.2899999999995,627.6449999999998
14107.0	8,1692,2640.0000000000014,330.00000000000017
14108.0	3,380,594.16,198.0533333333333
14109.0	2,56,80.2,40.1
14110.0	13,2443,5669.6500000000015,436.12692307692316
14111.0	5,456,673.6,134.72
14112.0	12,1608,2774.17,231.18083333333334
14113.0	8,635,1377.9199999999998,172.23999999999998
14114.0	2,101,386.53,193.265
14116.0	5,707,1382.74,276.548
14117.0	1,72,90.0,90.0
14119.0	1,-2,-19.9,-19.9
14121.0	6,2078,2740.2999999999984,456.7166666666664
14124.0	1,1618,419.58,419.58
14125.0	3,1616,2715.5900000000006,905.1966666666668
14126.0	4,457,628.6300000000001,157.15750000000003
14127.0	3,321,709.7099999999996,236.56999999999985
14128.0	2,540,627.42,313.71
14129.0	5,592,1123.86,224.772
14130.0	1,257,480.9099999999998,480.9099999999998
14132.0	12,3366,3580.129999999999,298.3441666666666
14133.0	5,342,590.3400000000001,118.06800000000003
14135.0	15,3825,4679.8099999999995,311.9873333333333
14138.0	2,600,965.8800000000002,482.9400000000001
14139.0	1,510,415.8199999999999,415.8199999999999
14140.0	3,809,920.0500000000003,306.68333333333345
14141.0	6,337,879.0300000000001,146.50500000000002
14142.0	1,313,311.80999999999995,311.80999999999995
14143.0	1,30,115.8,115.8
14145.0	5,636,3148.2,629.64
14146.0	6,1886,2949.57,491.595
14147.0	3,96,468.40000000000003,156.13333333333335
14148.0	1,16,157.2,157.2
14149.0	3,129,259.43,86.47666666666667
14150.0	2,496,658.64,329.32
14152.0	3,699,611.09,203.6966666666667
14154.0	2,465,1345.62,672.81
14155.0	1,25,118.75,118.75
14156.0	64,56459,113112.61999999986,1767.3846874999979
14157.0	2,259,389.49,194.745
14158.0	1,781,507.66,507.66
14159.0	14,4325,4600.11999999999,328.5799999999993
14161.0	3,450,1097.6200000000001,365.8733333333334
14162.0	2,142,289.36,144.68
14163.0	4,893,2445.9100000000008,611.4775000000002
14164.0	2,1033,1631.77,815.885
14165.0	1,52,107.68999999999998,107.68999999999998
14167.0	4,147,562.5900000000001,140.64750000000004
14171.0	1,141,353.1299999999999,353.1299999999999
14173.0	4,150,450.84000000000003,112.71000000000001
14174.0	1,94,134.46,134.46
14175.0	7,1461,3108.0600000000018,444.00857142857166
14176.0	5,205,560.4999999999999,112.09999999999998
14177.0	5,203,544.5099999999999,108.90199999999997
14178.0	7,1480,1577.9799999999989,225.42571428571412
14179.0	2,309,695.0699999999998,347.5349999999999
14180.0	29,662,4462.769999999998,153.88862068965508
14184.0	1,127,452.89000000000004,452.89000000000004
14185.0	1,6,197.65,197.65
14188.0	10,1145,2018.9099999999999,201.891
14189.0	24,3883,4569.269999999998,190.3862499999999
14191.0	14,3633,4630.0100000000075,330.71500000000054
14193.0	2,445,853.3900000000002,426.6950000000001
14194.0	32,5771,11087.749999999993,346.4921874999998
14195.0	3,702,962.7,320.90000000000003
14196.0	1,142,335.52,335.52
14198.0	7,280,663.4999999999999,94.78571428571426
14199.0	1,28,185.39999999999998,185.39999999999998
14201.0	9,578,688.0400000000001,76.4488888888889
14204.0	1,72,150.60999999999996,150.60999999999996
14205.0	3,100,228.50000000000003,76.16666666666667
14206.0	2,274,308.25999999999993,154.12999999999997
14208.0	1,114,151.74,151.74
14209.0	7,688,2067.1299999999997,295.30428571428564
14210.0	7,705,1831.89,261.6985714285714
14211.0	13,1232,2208.3,169.8692307692308
14212.0	1,1152,1070.48,1070.48
14213.0	1,-244,-1192.2,-1192.2
14214.0	7,748,1000.23,142.89000000000001
14215.0	7,1306,1759.1999999999998,251.3142857142857
14216.0	4,593,1824.3000000000004,456.0750000000001
14217.0	24,677,1925.3600000000004,80.22333333333334
14218.0	1,160,169.48000000000002,169.48000000000002
14219.0	1,78,89.94,89.94
14220.0	2,272,632.4000000000001,316.20000000000005
14221.0	10,2124,3384.9499999999994,338.49499999999995
14222.0	1,607,683.1700000000002,683.1700000000002
14223.0	4,583,975.2300000000001,243.80750000000003
14224.0	4,482,1008.0800000000003,252.02000000000007
14226.0	7,1289,2184.2400000000007,312.03428571428583
14227.0	15,1811,3315.710000000004,221.0473333333336
14229.0	5,590,1450.6,290.12
14231.0	5,402,822.0599999999998,164.41199999999998
14232.0	8,1923,2026.2300000000002,253.27875000000003
14233.0	5,659,1388.1099999999997,277.62199999999996
14234.0	4,938,745.3300000000007,186.33250000000018
14235.0	6,1922,3083.3599999999997,513.8933333333333
14236.0	2,310,490.85999999999996,245.42999999999998
14237.0	1,38,161.0,161.0
14238.0	1,111,146.85,146.85
14239.0	13,986,2323.5000000000023,178.7307692307694
14240.0	2,418,890.3400000000001,445.1700000000001
14241.0	1,146,213.70000000000005,213.70000000000005
14242.0	2,123,280.54999999999995,140.27499999999998
14243.0	14,1194,2500.7799999999997,178.62714285714284
14245.0	5,963,1667.4799999999996,333.4959999999999
14246.0	3,804,1474.06,491.3533333333333
14247.0	1,47,136.76999999999998,136.76999999999998
14248.0	1,100,289.08,289.08
14250.0	3,1200,1904.0499999999997,634.6833333333333
14251.0	5,1674,2879.7000000000003,575.94
14256.0	3,410,935.0600000000002,311.6866666666667
14257.0	6,1665,3082.2299999999996,513.7049999999999
14258.0	10,7098,12650.080000000002,1265.0080000000003
14259.0	1,68,120.0,120.0
14261.0	2,406,1163.45,581.725
14262.0	8,1645,2618.2300000000005,327.27875000000006
14264.0	3,66,319.47,106.49000000000001
14265.0	2,330,530.1799999999998,265.0899999999999
14267.0	7,461,1279.0900000000001,182.72714285714287
14270.0	1,197,492.65,492.65
14271.0	1,64,102.24,102.24
14272.0	2,575,428.60000000000014,214.30000000000007
14273.0	4,264,559.9700000000001,139.99250000000004
14276.0	5,723,1019.3899999999999,203.878
14277.0	4,1614,3892.800000000001,973.2000000000003
14280.0	1,52,134.04000000000002,134.04000000000002
14282.0	15,2656,3701.4400000000014,246.76266666666677
14284.0	3,157,578.45,192.8166666666667
14285.0	4,541,1910.0100000000004,477.5025000000001
14286.0	5,4186,4514.449999999999,902.8899999999998
14287.0	4,237,156.23,39.0575
14288.0	2,187,413.84999999999997,206.92499999999998
14289.0	6,292,911.2599999999999,151.87666666666664
14290.0	6,913,2307.4500000000003,384.57500000000005
14291.0	12,2748,3873.2999999999984,322.77499999999986
14292.0	14,1643,4819.329999999998,344.237857142857
14293.0	4,697,1041.5200000000002,260.38000000000005
14295.0	2,83,157.70000000000002,78.85000000000001
14297.0	5,862,1290.4800000000002,258.09600000000006
14298.0	45,56947,49889.54000000009,1108.6564444444464
14299.0	18,2001,2850.31,158.35055555555556
14300.0	1,32,43.2,43.2
14301.0	2,600,632.04,316.02
14304.0	2,54,197.09999999999997,98.54999999999998
14305.0	5,1056,1783.72,356.744
14306.0	3,1073,2083.4199999999996,694.4733333333332
14307.0	6,2058,2995.7200000000003,499.2866666666667
14309.0	10,1619,2319.6800000000003,231.96800000000002
14311.0	2,125,229.71,114.855
14312.0	6,1004,1601.5900000000004,266.93166666666673
14314.0	1,296,120.0,120.0
14315.0	7,1010,2456.9799999999996,350.9971428571428
14317.0	1,255,508.58000000000004,508.58000000000004
14320.0	3,239,343.10999999999996,114.36999999999999
14321.0	5,2346,1506.27,301.254
14323.0	4,340,574.26,143.565
14326.0	2,99,166.85000000000002,83.42500000000001
14327.0	1,139,311.65,311.65
14329.0	14,3055,4869.340000000002,347.8100000000001
14331.0	2,252,462.66,231.33
14332.0	3,463,840.2099999999998,280.06999999999994
14333.0	2,52,351.45000000000005,175.72500000000002
14334.0	9,1562,2406.2599999999993,267.36222222222216
14335.0	2,375,454.85999999999996,227.42999999999998
14336.0	4,1759,1614.9099999999994,403.72749999999985
14338.0	4,329,554.22,138.555
14339.0	4,151,293.72999999999996,73.43249999999999
14340.0	1,58,134.7,134.7
14341.0	9,1344,2122.4299999999985,235.82555555555538
14342.0	6,338,608.7099999999999,101.45166666666665
14344.0	8,477,889.9300000000005,111.24125000000006
14345.0	1,50,108.97999999999999,108.97999999999999
14346.0	2,605,1021.5799999999999,510.78999999999996
14348.0	1,183,409.57000000000005,409.57000000000005
14349.0	1,86,133.5,133.5
14350.0	2,166,258.7,129.35
14351.0	1,12,51.0,51.0
14352.0	4,538,1078.96,269.74
14353.0	1,64,90.6,90.6
14354.0	2,210,163.61999999999998,81.80999999999999
14355.0	1,92,174.40000000000003,174.40000000000003
14356.0	4,266,666.9399999999999,166.73499999999999
14357.0	1,147,225.12,225.12
14359.0	6,363,882.5799999999998,147.09666666666664
14360.0	4,1139,2118.0299999999993,529.5074999999998
14362.0	1,96,151.50000000000003,151.50000000000003
14364.0	8,1967,3717.35,464.66875
14367.0	19,4398,9134.119999999994,480.7431578947365
14368.0	1,36,155.00000000000003,155.00000000000003
14371.0	1,34,100.49999999999999,100.49999999999999
14373.0	1,17,76.55,76.55
14375.0	1,184,235.55999999999992,235.55999999999992
14377.0	2,219,617.05,308.525
14379.0	2,280,343.0600000000001,171.53000000000006
14381.0	1,146,202.68000000000006,202.68000000000006
14382.0	1,1192,599.5000000000002,599.5000000000002
14383.0	3,817,1247.6899999999998,415.8966666666666
14385.0	3,159,202.11000000000004,67.37000000000002
14386.0	1,54,142.4,142.4
14387.0	3,795,1727.6000000000001,575.8666666666667
14388.0	10,1933,3172.0400000000027,317.2040000000003
14389.0	5,702,999.72,199.94400000000002
14390.0	13,2110,4577.179999999999,352.0907692307692
14393.0	1,13,67.95,67.95
14395.0	12,1614,3397.960000000001,283.1633333333334
14396.0	2,223,486.68999999999966,243.34499999999983
14397.0	23,1852,2556.6799999999994,111.15999999999997
14400.0	2,426,544.1,272.05
14401.0	14,4479,4007.8799999999983,286.27714285714274
14403.0	5,513,1426.3100000000002,285.26200000000006
14404.0	7,818,1409.0700000000004,201.29571428571435
14406.0	1,77,156.75,156.75
14407.0	8,1411,2096.0800000000004,262.01000000000005
14408.0	7,1562,2580.31,368.61571428571426
14409.0	7,1158,1908.2500000000002,272.6071428571429
14410.0	15,296,583.2499999999995,38.883333333333304
14411.0	1,196,1062.9999999999998,1062.9999999999998
14412.0	3,784,761.3299999999996,253.77666666666653
14413.0	1,67,121.05000000000003,121.05000000000003
14414.0	8,2449,1443.0099999999998,180.37624999999997
14415.0	18,2958,5766.849999999989,320.38055555555496
14416.0	2,326,490.22,245.11
14418.0	3,1675,1922.8500000000001,640.95
14419.0	6,483,1051.7900000000009,175.2983333333335
14420.0	2,333,385.86999999999995,192.93499999999997
14421.0	2,365,813.1100000000001,406.55500000000006
14422.0	6,2882,4233.639999999996,705.606666666666
14423.0	1,120,265.2,265.2
14424.0	1,48,322.08,322.08
14426.0	16,2339,3918.8999999999974,244.93124999999984
14427.0	2,228,363.3399999999999,181.66999999999996
14428.0	7,420,1209.37,172.76714285714283
14431.0	2,123,410.50999999999993,205.25499999999997
14432.0	6,1993,2240.8999999999983,373.48333333333306
14434.0	6,368,1372.8,228.79999999999998
14436.0	1,129,89.06,89.06
14437.0	1,60,62.99999999999999,62.99999999999999
14438.0	1,82,131.9,131.9
14439.0	1,520,2595.5399999999995,2595.5399999999995
14440.0	5,588,2357.68,471.53599999999994
14441.0	10,430,1545.1400000000006,154.51400000000007
14442.0	5,475,1544.6199999999997,308.9239999999999
14443.0	7,931,1400.88,200.1257142857143
14446.0	4,856,1005.5500000000005,251.38750000000013
14447.0	5,571,1163.2299999999998,232.64599999999996
14448.0	2,104,375.35,187.675
14449.0	4,729,877.9999999999994,219.49999999999986
14450.0	3,240,482.6,160.86666666666667
14451.0	2,376,639.6999999999997,319.84999999999985
14452.0	2,116,259.05,129.525
14453.0	1,49,119.93,119.93
14456.0	13,2740,2959.139999999992,227.62615384615324
14457.0	1,88,113.64,113.64
14459.0	1,760,1837.9200000000005,1837.9200000000005
14460.0	4,677,308.46000000000004,77.11500000000001
14461.0	3,749,2092.269999999999,697.4233333333331
14462.0	14,920,1939.8500000000004,138.5607142857143
14463.0	3,178,514.62,171.54
14465.0	3,398,1038.44,346.1466666666667
14466.0	7,1006,2272.4,324.62857142857143
14467.0	4,276,596.2599999999999,149.06499999999997
14470.0	2,193,461.18999999999977,230.59499999999989
14472.0	8,1110,1842.1700000000017,230.2712500000002
14473.0	2,88,234.34000000000003,117.17000000000002
14474.0	2,139,537.71,268.855
14475.0	6,428,799.8199999999998,133.3033333333333
14476.0	1,110,193.0,193.0
14477.0	5,719,1307.8100000000002,261.562
14479.0	2,117,316.25,158.125
14480.0	1,143,279.05,279.05
14481.0	2,489,636.51,318.255
14482.0	6,1627,2022.8100000000004,337.13500000000005
14483.0	2,95,129.2,64.6
14484.0	1,210,321.91999999999996,321.91999999999996
14485.0	1,70,162.79999999999998,162.79999999999998
14487.0	7,711,1152.73,164.6757142857143
14488.0	2,793,1047.4300000000003,523.7150000000001
14489.0	1,299,463.38000000000005,463.38000000000005
14491.0	2,139,340.93,170.465
14493.0	7,1279,2362.840000000001,337.54857142857156
14494.0	1,92,139.56,139.56
14495.0	2,62,123.8,61.9
14496.0	2,159,538.81,269.405
14497.0	2,233,457.4699999999999,228.73499999999996
14498.0	5,1098,1957.3200000000002,391.46400000000006
14499.0	3,495,807.7899999999998,269.26333333333326
14500.0	3,117,356.85,118.95
14501.0	3,119,190.30999999999997,63.43666666666666
14502.0	14,1423,2280.080000000001,162.8628571428572
14503.0	6,2004,3543.2599999999984,590.5433333333331
14504.0	4,292,665.6199999999998,166.40499999999994
14505.0	10,2691,5740.729999999988,574.0729999999987
14506.0	5,704,1960.6500000000012,392.1300000000002
14507.0	7,544,1312.2599999999998,187.46571428571426
14508.0	2,129,268.0499999999999,134.02499999999995
14511.0	6,772,1267.4099999999996,211.23499999999993
14512.0	2,122,275.28000000000003,137.64000000000001
14513.0	4,355,438.4900000000001,109.62250000000003
14514.0	3,564,990.1999999999998,330.0666666666666
14515.0	6,1110,2076.8899999999994,346.14833333333326
14517.0	2,91,330.45,165.225
14518.0	1,278,174.37,174.37
14520.0	2,146,270.59999999999997,135.29999999999998
14522.0	4,525,974.54,243.635
14523.0	1,251,241.09,241.09
14524.0	9,668,1842.9800000000012,204.77555555555568
14525.0	13,2615,4150.069999999996,319.23615384615357
14527.0	57,2071,8426.67999999995,147.8364912280693
14528.0	1,278,364.21999999999997,364.21999999999997
14529.0	3,325,578.6099999999998,192.86999999999992
14530.0	6,1395,2862.110000000001,477.0183333333335
14532.0	4,284,932.8499999999998,233.21249999999995
14533.0	9,2777,1812.62,201.4022222222222
14534.0	25,1893,4012.0000000000005,160.48000000000002
14535.0	4,1816,2827.540000000002,706.8850000000004
14536.0	1,39,170.94999999999996,170.94999999999996
14537.0	1,120,355.5600000000001,355.5600000000001
14538.0	2,155,388.24999999999994,194.12499999999997
14539.0	2,428,537.48,268.74
14540.0	3,411,952.66,317.55333333333334
14541.0	8,641,1453.3500000000013,181.66875000000016
14542.0	1,19,103.25,103.25
14543.0	21,595,2910.5700000000015,138.5985714285715
14544.0	2,1536,2004.3000000000009,1002.1500000000004
14546.0	9,1277,2478.959999999999,275.4399999999999
14547.0	9,2607,3872.259999999997,430.2511111111108
14548.0	2,256,652.8,326.4
14549.0	1,136,289.23999999999995,289.23999999999995
14550.0	2,389,757.3700000000001,378.68500000000006
14551.0	2,106,186.23,93.115
14552.0	1,87,162.27000000000004,162.27000000000004
14553.0	5,464,846.1700000000002,169.23400000000004
14554.0	4,1443,2279.490000000001,569.8725000000003
14555.0	2,122,312.54,156.27
14557.0	2,0,3.552713678800501E-14,1.7763568394002505E-14
14560.0	24,1223,2174.18,90.59083333333332
14561.0	3,1008,1058.2600000000002,352.7533333333334
14562.0	22,1661,4658.169999999992,211.73499999999964
14565.0	6,1515,2874.870000000002,479.1450000000004
14566.0	1,800,1432.0,1432.0
14567.0	3,394,1445.2600000000004,481.7533333333335
14569.0	1,79,227.39,227.39
14570.0	2,94,217.20999999999995,108.60499999999998
14572.0	10,1345,2715.750000000004,271.5750000000004
14573.0	13,516,1587.8400000000013,122.14153846153856
14577.0	4,351,855.5099999999999,213.87749999999997
14578.0	1,240,168.63,168.63
14581.0	1,217,138.6,138.6
14582.0	1,73,114.11000000000001,114.11000000000001
14583.0	5,738,977.3299999999999,195.46599999999998
14584.0	5,377,1020.0599999999994,204.0119999999999
14585.0	1,91,157.04999999999998,157.04999999999998
14586.0	3,236,134.16,44.72
14587.0	10,719,1559.1900000000003,155.91900000000004
14589.0	1,5,39.75,39.75
14591.0	4,1228,1320.210000000001,330.05250000000024
14592.0	3,395,555.66,185.22
14593.0	3,330,617.1499999999996,205.71666666666655
14594.0	2,183,363.3299999999999,181.66499999999996
14595.0	6,978,1740.599999999999,290.09999999999985
14597.0	2,566,866.2400000000002,433.1200000000001
14598.0	1,189,221.97,221.97
14600.0	1,125,393.3300000000001,393.3300000000001
14601.0	1,168,213.96,213.96
14603.0	1,400,660.0,660.0
14606.0	124,5731,11278.650000000058,90.95685483871014
14607.0	15,6966,9793.1,652.8733333333333
14608.0	4,437,1785.1499999999996,446.2874999999999
14609.0	4,7026,601.56,150.39
14616.0	3,104,406.08000000000004,135.36
14618.0	4,259,508.59,127.1475
14619.0	2,145,379.51000000000005,189.75500000000002
14620.0	3,182,380.68,126.89333333333333
14621.0	6,987,1765.7600000000004,294.2933333333334
14622.0	1,146,320.58,320.58
14623.0	6,404,862.1200000000006,143.68666666666675
14624.0	2,162,225.85,112.925
14625.0	5,330,848.48,169.696
14626.0	7,1381,2739.3700000000003,391.33857142857147
14627.0	1,-5,-21.849999999999998,-21.849999999999998
14628.0	2,272,671.96,335.98
14629.0	3,370,932.8599999999997,310.9533333333332
14631.0	3,574,988.2599999999999,329.41999999999996
14632.0	1,96,114.55999999999999,114.55999999999999
14633.0	1,96,344.90000000000003,344.90000000000003
14636.0	2,241,609.85,304.925
14638.0	1,146,385.8,385.8
14639.0	8,1428,2952.3399999999997,369.04249999999996
14640.0	8,811,2019.4099999999996,252.42624999999995
14641.0	1,90,110.46,110.46
14642.0	1,76,96.12,96.12
14643.0	3,715,651.8100000000001,217.27
14644.0	4,252,780.4599999999999,195.11499999999998
14645.0	2,381,597.09,298.545
14646.0	73,195260,277562.18000000005,3802.221643835617
14647.0	1,91,236.03999999999996,236.03999999999996
14649.0	4,992,1397.9099999999999,349.47749999999996
14651.0	2,343,653.7499999999998,326.8749999999999
14652.0	1,53,114.18,114.18
14653.0	7,944,1916.6999999999996,273.81428571428563
14655.0	5,1088,1930.1499999999999,386.03
14656.0	2,120,291.04999999999995,145.52499999999998
14657.0	5,465,838.2699999999996,167.65399999999994
14658.0	2,47,247.14999999999998,123.57499999999999
14659.0	12,1163,2443.5299999999997,203.62749999999997
14660.0	2,228,285.74,142.87
14661.0	1,35,107.95,107.95
14662.0	4,563,732.0799999999998,183.01999999999995
14664.0	2,465,636.2399999999999,318.11999999999995
