CustomerID,TotalTransactions,TotalProductsPurchased,TotalSpend,AvgTransactionValue,Cluster,Cluster_Label
13654.0,6.0,2086.0,2669.1699999999996,444.8616666666666,3,Khách VIP
13655.0,2.0,605.0,932.97,466.485,2,Khách mua ít nhưng giá trị cao
13656.0,2.0,490.0,379.65,189.825,2,Khách mua ít nhưng giá trị cao
13657.0,2.0,208.0,367.14000000000004,183.57000000000002,2,Khách mua ít nhưng giá trị cao
13658.0,7.0,1009.0,2421.4700000000025,345.9242857142861,3,Khách VIP
13659.0,3.0,854.0,1528.860000000001,509.62000000000035,0,Khách thông thường
13662.0,7.0,528.0,862.5799999999999,123.22571428571428,0,Khách thông thường
13663.0,1.0,91.0,189.47,189.47,1,Khách không hoạt động
13666.0,3.0,41.0,84.65,28.21666666666667,1,Khách không hoạt động
13667.0,1.0,149.0,299.0499999999999,299.0499999999999,2,Khách mua ít nhưng giá trị cao
13668.0,29.0,3603.0,6121.809999999988,211.09689655172372,3,Khách VIP
13669.0,2.0,237.0,218.55,109.275,1,Khách không hoạt động
13670.0,1.0,282.0,349.69999999999993,349.69999999999993,2,Khách mua ít nhưng giá trị cao
13672.0,5.0,0.0,0.0,0.0,1,Khách không hoạt động
13673.0,2.0,114.0,387.4399999999997,193.71999999999986,1,Khách không hoạt động
13675.0,2.0,330.0,486.82,243.41,2,Khách mua ít nhưng giá trị cao
13678.0,1.0,924.0,232.60000000000002,232.60000000000002,2,Khách mua ít nhưng giá trị cao
13680.0,5.0,1265.0,2199.0099999999984,439.8019999999997,3,Khách VIP
13681.0,4.0,360.0,827.83,206.9575,0,Khách thông thường
13682.0,1.0,10.0,59.5,59.5,1,Khách không hoạt động
13684.0,2.0,37.0,62.13000000000001,31.065000000000005,1,Khách không hoạt động
13685.0,7.0,5056.0,3119.44,445.63428571428574,3,Khách VIP
13686.0,1.0,70.0,72.0,72.0,1,Khách không hoạt động
13689.0,1.0,512.0,910.0,910.0,2,Khách mua ít nhưng giá trị cao
13690.0,1.0,67.0,172.25,172.25,1,Khách không hoạt động
13692.0,4.0,1225.0,1473.3700000000003,368.3425000000001,0,Khách thông thường
13693.0,2.0,0.0,0.0,0.0,1,Khách không hoạt động
13694.0,56.0,61544.0,62676.660000000054,1119.2260714285724,3,Khách VIP
13695.0,15.0,1599.0,2444.1299999999997,162.94199999999998,0,Khách thông thường
13697.0,1.0,177.0,151.29999999999998,151.29999999999998,1,Khách không hoạt động
13699.0,1.0,66.0,308.58,308.58,2,Khách mua ít nhưng giá trị cao
13700.0,10.0,2232.0,2228.050000000001,222.80500000000012,3,Khách VIP
13703.0,1.0,10.0,99.5,99.5,1,Khách không hoạt động
13704.0,10.0,1528.0,2295.3100000000004,229.53100000000003,0,Khách thông thường
13705.0,3.0,363.0,711.8599999999999,237.28666666666663,0,Khách thông thường
13706.0,1.0,189.0,330.7900000000001,330.7900000000001,2,Khách mua ít nhưng giá trị cao
13707.0,2.0,351.0,806.4100000000003,403.20500000000015,2,Khách mua ít nhưng giá trị cao
13708.0,1.0,297.0,278.38,278.38,2,Khách mua ít nhưng giá trị cao
13709.0,17.0,3451.0,6183.890000000006,363.758235294118,3,Khách VIP
13710.0,1.0,176.0,180.48,180.48,1,Khách không hoạt động
13711.0,2.0,140.0,252.06000000000003,126.03000000000002,1,Khách không hoạt động
13712.0,1.0,352.0,228.83999999999997,228.83999999999997,2,Khách mua ít nhưng giá trị cao
13715.0,8.0,545.0,1039.2399999999998,129.90499999999997,0,Khách thông thường
13716.0,1.0,135.0,132.43,132.43,1,Khách không hoạt động
13717.0,7.0,1958.0,1432.2600000000002,204.60857142857145,0,Khách thông thường
13718.0,2.0,173.0,306.55,153.275,1,Khách không hoạt động
13719.0,5.0,609.0,1041.6799999999998,208.33599999999996,0,Khách thông thường
13720.0,4.0,500.0,784.9,196.225,0,Khách thông thường
13721.0,1.0,316.0,524.1400000000001,524.1400000000001,2,Khách mua ít nhưng giá trị cao
13722.0,4.0,1400.0,2369.1600000000008,592.2900000000002,3,Khách VIP
13723.0,1.0,43.0,199.85000000000002,199.85000000000002,1,Khách không hoạt động
13725.0,11.0,655.0,1790.0099999999998,162.7281818181818,0,Khách thông thường
13726.0,2.0,1054.0,1079.6599999999996,539.8299999999998,2,Khách mua ít nhưng giá trị cao
13727.0,2.0,162.0,333.48000000000013,166.74000000000007,1,Khách không hoạt động
13728.0,6.0,458.0,1016.1399999999998,169.35666666666663,0,Khách thông thường
13730.0,2.0,488.0,752.6,376.3,2,Khách mua ít nhưng giá trị cao
13731.0,2.0,278.0,610.5900000000001,305.2950000000001,2,Khách mua ít nhưng giá trị cao
13732.0,1.0,498.0,491.85999999999996,491.85999999999996,2,Khách mua ít nhưng giá trị cao
13735.0,8.0,1068.0,2743.129999999998,342.89124999999973,3,Khách VIP
13736.0,3.0,484.0,706.1,235.36666666666667,0,Khách thông thường
13737.0,1.0,125.0,339.5999999999999,339.5999999999999,2,Khách mua ít nhưng giá trị cao
13739.0,1.0,54.0,216.9,216.9,1,Khách không hoạt động
13740.0,1.0,425.0,350.7500000000001,350.7500000000001,2,Khách mua ít nhưng giá trị cao
13741.0,4.0,217.0,666.33,166.5825,0,Khách thông thường
13742.0,14.0,1067.0,3058.7900000000004,218.48500000000004,0,Khách thông thường
13743.0,8.0,1775.0,1340.1499999999996,167.51874999999995,0,Khách thông thường
13744.0,2.0,1153.0,1080.5199999999998,540.2599999999999,2,Khách mua ít nhưng giá trị cao
13745.0,2.0,450.0,276.41999999999996,138.20999999999998,2,Khách mua ít nhưng giá trị cao
13747.0,1.0,8.0,79.6,79.6,1,Khách không hoạt động
13748.0,5.0,439.0,948.25,189.65,0,Khách thông thường
13750.0,5.0,516.0,1647.2599999999998,329.45199999999994,0,Khách thông thường
13751.0,1.0,152.0,296.25,296.25,2,Khách mua ít nhưng giá trị cao
13752.0,6.0,873.0,1145.38,190.89666666666668,0,Khách thông thường
13753.0,1.0,512.0,741.2599999999999,741.2599999999999,2,Khách mua ít nhưng giá trị cao
13754.0,2.0,214.0,282.59999999999997,141.29999999999998,1,Khách không hoạt động
13755.0,10.0,1207.0,2095.0900000000015,209.50900000000016,0,Khách thông thường
13756.0,15.0,3128.0,5129.999999999997,341.99999999999983,3,Khách VIP
13758.0,7.0,1844.0,3190.550000000001,455.7928571428573,3,Khách VIP
13759.0,2.0,287.0,659.41,329.705,2,Khách mua ít nhưng giá trị cao
13760.0,2.0,183.0,275.85,137.925,1,Khách không hoạt động
13761.0,2.0,642.0,1070.65,535.325,2,Khách mua ít nhưng giá trị cao
13762.0,2.0,0.0,0.0,0.0,1,Khách không hoạt động
13763.0,3.0,725.0,1689.46,563.1533333333333,0,Khách thông thường
13764.0,3.0,872.0,1481.2000000000014,493.7333333333338,0,Khách thông thường
13767.0,52.0,7258.0,16945.71000000003,325.879038461539,3,Khách VIP
13769.0,16.0,1152.0,2771.869999999999,173.24187499999994,0,Khách thông thường
13771.0,5.0,1476.0,2631.7000000000003,526.34,3,Khách VIP
13772.0,3.0,540.0,1122.629999999999,374.20999999999964,0,Khách thông thường
13774.0,1.0,192.0,344.99999999999994,344.99999999999994,2,Khách mua ít nhưng giá trị cao
13777.0,40.0,12807.0,25758.100000000002,643.9525000000001,3,Khách VIP
13778.0,1.0,70.0,178.7,178.7,1,Khách không hoạt động
13780.0,2.0,318.0,360.00999999999993,180.00499999999997,2,Khách mua ít nhưng giá trị cao
13781.0,1.0,30.0,127.84000000000003,127.84000000000003,1,Khách không hoạt động
13782.0,6.0,369.0,908.8599999999999,151.47666666666666,0,Khách thông thường
13784.0,11.0,2493.0,2462.79,223.89,3,Khách VIP
13786.0,1.0,136.0,230.4,230.4,2,Khách mua ít nhưng giá trị cao
13787.0,2.0,337.0,309.04,154.52,2,Khách mua ít nhưng giá trị cao
13790.0,1.0,748.0,348.8000000000003,348.8000000000003,2,Khách mua ít nhưng giá trị cao
13791.0,3.0,828.0,1047.6799999999998,349.22666666666663,0,Khách thông thường
13792.0,2.0,92.0,195.54999999999998,97.77499999999999,1,Khách không hoạt động
13798.0,63.0,23323.0,36112.869999999966,573.2201587301582,3,Khách VIP
13799.0,2.0,402.0,688.86,344.43,2,Khách mua ít nhưng giá trị cao
13800.0,1.0,331.0,558.3199999999999,558.3199999999999,2,Khách mua ít nhưng giá trị cao
13801.0,1.0,168.0,324.80000000000007,324.80000000000007,2,Khách mua ít nhưng giá trị cao
13802.0,6.0,2269.0,3882.8700000000003,647.1450000000001,3,Khách VIP
13803.0,1.0,121.0,277.07,277.07,2,Khách mua ít nhưng giá trị cao
13804.0,7.0,1462.0,2588.389999999999,369.76999999999987,3,Khách VIP
13805.0,2.0,1900.0,924.6,462.3,2,Khách mua ít nhưng giá trị cao
13806.0,1.0,56.0,256.38,256.38,1,Khách không hoạt động
13807.0,1.0,36.0,112.6,112.6,1,Khách không hoạt động
13808.0,5.0,782.0,1747.66,349.53200000000004,0,Khách thông thường
13809.0,1.0,29.0,155.05,155.05,1,Khách không hoạt động
13810.0,2.0,295.0,822.4699999999998,411.2349999999999,2,Khách mua ít nhưng giá trị cao
13811.0,2.0,63.0,519.75,259.875,2,Khách mua ít nhưng giá trị cao
13812.0,3.0,330.0,485.0,161.66666666666666,0,Khách thông thường
13813.0,5.0,535.0,1135.61,227.12199999999999,0,Khách thông thường
13814.0,3.0,854.0,1522.5200000000004,507.50666666666683,0,Khách thông thường
13815.0,5.0,2525.0,3649.8699999999976,729.9739999999995,3,Khách VIP
13816.0,4.0,256.0,483.0399999999999,120.75999999999998,0,Khách thông thường
13817.0,2.0,208.0,328.98,164.49,1,Khách không hoạt động
13819.0,3.0,1109.0,1140.35,380.1166666666666,0,Khách thông thường
13821.0,2.0,153.0,385.64000000000004,192.82000000000002,2,Khách mua ít nhưng giá trị cao
13822.0,2.0,611.0,632.0,316.0,2,Khách mua ít nhưng giá trị cao
13823.0,2.0,415.0,942.0600000000002,471.0300000000001,2,Khách mua ít nhưng giá trị cao
13824.0,5.0,768.0,1698.9399999999998,339.78799999999995,0,Khách thông thường
13826.0,2.0,81.0,179.54999999999998,89.77499999999999,1,Khách không hoạt động
13827.0,3.0,138.0,409.79999999999967,136.59999999999988,1,Khách không hoạt động
13828.0,1.0,311.0,209.49,209.49,2,Khách mua ít nhưng giá trị cao
13829.0,1.0,0.0,0.0,0.0,1,Khách không hoạt động
13831.0,6.0,743.0,2198.4500000000007,366.4083333333335,0,Khách thông thường
13832.0,2.0,25.0,40.949999999999996,20.474999999999998,1,Khách không hoạt động
13833.0,1.0,117.0,383.8499999999999,383.8499999999999,2,Khách mua ít nhưng giá trị cao
13835.0,4.0,418.0,825.2099999999999,206.30249999999998,0,Khách thông thường
13837.0,2.0,182.0,266.59,133.295,1,Khách không hoạt động
13838.0,4.0,252.0,671.2199999999998,167.80499999999995,0,Khách thông thường
13841.0,1.0,100.0,85.0,85.0,1,Khách không hoạt động
13842.0,9.0,1732.0,3370.5000000000005,374.50000000000006,3,Khách VIP
13844.0,1.0,196.0,361.62,361.62,2,Khách mua ít nhưng giá trị cao
13845.0,1.0,182.0,312.98,312.98,2,Khách mua ít nhưng giá trị cao
13846.0,4.0,383.0,847.61,211.9025,0,Khách thông thường
13848.0,3.0,3700.0,1255.0,418.3333333333333,3,Khách VIP
13849.0,2.0,1016.0,1537.9499999999996,768.9749999999998,2,Khách mua ít nhưng giá trị cao
13850.0,2.0,941.0,1586.8099999999995,793.4049999999997,2,Khách mua ít nhưng giá trị cao
13851.0,3.0,1705.0,2651.4599999999996,883.8199999999998,3,Khách VIP
13853.0,2.0,304.0,1056.94,528.47,2,Khách mua ít nhưng giá trị cao
13854.0,29.0,2278.0,8025.019999999999,276.72482758620686,3,Khách VIP
13856.0,5.0,484.0,363.4,72.67999999999999,0,Khách thông thường
13858.0,1.0,75.0,216.17,216.17,1,Khách không hoạt động
13859.0,1.0,129.0,201.15999999999997,201.15999999999997,1,Khách không hoạt động
13860.0,6.0,589.0,1239.9999999999998,206.66666666666663,0,Khách thông thường
13862.0,10.0,1682.0,2187.3099999999995,218.73099999999994,0,Khách thông thường
13863.0,2.0,219.0,299.56,149.78,1,Khách không hoạt động
13865.0,4.0,204.0,501.56,125.39,0,Khách thông thường
13866.0,1.0,57.0,145.67000000000002,145.67000000000002,1,Khách không hoạt động
13867.0,3.0,501.0,1005.0900000000001,335.03000000000003,0,Khách thông thường
13868.0,2.0,1964.0,3192.5400000000004,1596.2700000000002,3,Khách VIP
13869.0,4.0,1675.0,3061.5499999999984,765.3874999999996,3,Khách VIP
13870.0,10.0,1308.0,2741.050000000001,274.10500000000013,3,Khách VIP
13871.0,14.0,2797.0,6370.000000000005,455.00000000000034,3,Khách VIP
13873.0,4.0,138.0,381.7,95.425,0,Khách thông thường
13874.0,1.0,180.0,540.45,540.45,2,Khách mua ít nhưng giá trị cao
13875.0,5.0,1292.0,1762.4300000000003,352.48600000000005,0,Khách thông thường
13876.0,1.0,32.0,98.9,98.9,1,Khách không hoạt động
13877.0,1.0,108.0,117.24,117.24,1,Khách không hoạt động
13878.0,1.0,463.0,1271.57,1271.57,2,Khách mua ít nhưng giá trị cao
13880.0,13.0,1842.0,3219.77,247.67461538461538,3,Khách VIP
13881.0,22.0,10062.0,16989.520000000004,772.2509090909093,3,Khách VIP
13882.0,6.0,950.0,1131.2800000000002,188.5466666666667,0,Khách thông thường
13883.0,9.0,1363.0,2512.55,279.1722222222222,3,Khách VIP
13884.0,6.0,297.0,781.3,130.21666666666667,0,Khách thông thường
13885.0,2.0,182.0,506.80000000000007,253.40000000000003,2,Khách mua ít nhưng giá trị cao
13886.0,1.0,126.0,243.55999999999997,243.55999999999997,2,Khách mua ít nhưng giá trị cao
13887.0,1.0,147.0,349.54999999999995,349.54999999999995,2,Khách mua ít nhưng giá trị cao
13888.0,2.0,254.0,595.6699999999998,297.8349999999999,2,Khách mua ít nhưng giá trị cao
13889.0,1.0,146.0,416.9,416.9,2,Khách mua ít nhưng giá trị cao
13890.0,14.0,826.0,1860.8599999999997,132.9185714285714,0,Khách thông thường
13892.0,4.0,983.0,632.9699999999999,158.24249999999998,0,Khách thông thường
13893.0,1.0,190.0,821.1000000000001,821.1000000000001,2,Khách mua ít nhưng giá trị cao
13894.0,5.0,339.0,535.97,107.194,0,Khách thông thường
13895.0,5.0,1364.0,2588.1200000000017,517.6240000000004,3,Khách VIP
13897.0,1.0,194.0,293.82,293.82,2,Khách mua ít nhưng giá trị cao
13898.0,1.0,133.0,155.93,155.93,1,Khách không hoạt động
13899.0,2.0,156.0,388.5199999999999,194.25999999999996,2,Khách mua ít nhưng giá trị cao
13900.0,3.0,430.0,740.9500000000002,246.98333333333338,0,Khách thông thường
13901.0,5.0,1739.0,2867.2,573.4399999999999,3,Khách VIP
13904.0,2.0,332.0,332.64,166.32,2,Khách mua ít nhưng giá trị cao
13908.0,5.0,1469.0,2297.0499999999997,459.40999999999997,3,Khách VIP
13911.0,9.0,2719.0,2561.109999999999,284.5677777777777,3,Khách VIP
13914.0,3.0,379.0,613.9499999999999,204.64999999999998,0,Khách thông thường
13917.0,2.0,228.0,272.03999999999996,136.01999999999998,1,Khách không hoạt động
13918.0,2.0,1140.0,1212.8400000000001,606.4200000000001,2,Khách mua ít nhưng giá trị cao
13919.0,3.0,435.0,314.16,104.72000000000001,0,Khách thông thường
13922.0,1.0,93.0,172.25,172.25,1,Khách không hoạt động
13923.0,1.0,185.0,351.13,351.13,2,Khách mua ít nhưng giá trị cao
13924.0,11.0,1532.0,1682.0799999999997,152.9163636363636,0,Khách thông thường
13925.0,6.0,327.0,616.6499999999999,102.77499999999998,0,Khách thông thường
13926.0,1.0,104.0,223.85000000000002,223.85000000000002,1,Khách không hoạt động
13927.0,1.0,214.0,348.99,348.99,2,Khách mua ít nhưng giá trị cao
13928.0,4.0,129.0,464.5699999999998,116.14249999999996,0,Khách thông thường
13929.0,3.0,139.0,802.85,267.6166666666667,0,Khách thông thường
13930.0,2.0,274.0,337.34000000000003,168.67000000000002,2,Khách mua ít nhưng giá trị cao
13931.0,3.0,721.0,1230.93,410.31,0,Khách thông thường
13932.0,1.0,72.0,307.4,307.4,2,Khách mua ít nhưng giá trị cao
13933.0,2.0,205.0,608.7900000000001,304.39500000000004,2,Khách mua ít nhưng giá trị cao
13934.0,1.0,390.0,922.1,922.1,2,Khách mua ít nhưng giá trị cao
13936.0,2.0,324.0,361.28000000000003,180.64000000000001,2,Khách mua ít nhưng giá trị cao
13937.0,1.0,123.0,158.85,158.85,1,Khách không hoạt động
13938.0,1.0,70.0,71.66,71.66,1,Khách không hoạt động
13939.0,4.0,843.0,556.75,139.1875,0,Khách thông thường
13940.0,4.0,516.0,839.1400000000002,209.78500000000005,0,Khách thông thường
13941.0,7.0,2275.0,4826.01,689.4300000000001,3,Khách VIP
13946.0,3.0,443.0,561.5699999999999,187.18999999999997,0,Khách thông thường
13947.0,1.0,44.0,90.6,90.6,1,Khách không hoạt động
13948.0,1.0,40.0,102.0,102.0,1,Khách không hoạt động
13949.0,6.0,2470.0,2407.519999999998,401.25333333333305,3,Khách VIP
13950.0,5.0,320.0,713.5600000000003,142.71200000000005,0,Khách thông thường
13951.0,3.0,459.0,674.4499999999999,224.81666666666663,0,Khách thông thường
13952.0,3.0,1396.0,3156.690000000001,1052.2300000000002,3,Khách VIP
13953.0,7.0,2724.0,3515.68,502.23999999999995,3,Khách VIP
13954.0,3.0,141.0,378.59,126.19666666666666,1,Khách không hoạt động
13955.0,2.0,154.0,322.9599999999999,161.47999999999996,1,Khách không hoạt động
13956.0,5.0,486.0,1019.2700000000007,203.85400000000013,0,Khách thông thường
13958.0,1.0,0.0,0.0,0.0,1,Khách không hoạt động
13959.0,3.0,343.0,586.2399999999999,195.4133333333333,0,Khách thông thường
13960.0,2.0,142.0,230.21999999999997,115.10999999999999,1,Khách không hoạt động
13962.0,2.0,87.0,169.55,84.775,1,Khách không hoạt động
13963.0,4.0,440.0,656.1399999999999,164.03499999999997,0,Khách thông thường
13967.0,1.0,42.0,80.7,80.7,1,Khách không hoạt động
13969.0,20.0,4456.0,8948.539999999994,447.4269999999997,3,Khách VIP
13971.0,11.0,1818.0,2702.2200000000007,245.6563636363637,3,Khách VIP
13972.0,2.0,187.0,190.25,95.125,1,Khách không hoạt động
13973.0,1.0,109.0,264.70000000000005,264.70000000000005,2,Khách mua ít nhưng giá trị cao
13974.0,1.0,249.0,413.59,413.59,2,Khách mua ít nhưng giá trị cao
13975.0,7.0,1678.0,2433.510000000004,347.64428571428624,3,Khách VIP
13976.0,1.0,154.0,357.9800000000001,357.9800000000001,2,Khách mua ít nhưng giá trị cao
13978.0,2.0,315.0,196.78999999999996,98.39499999999998,1,Khách không hoạt động
13979.0,1.0,639.0,869.87,869.87,2,Khách mua ít nhưng giá trị cao
13980.0,1.0,172.0,200.14000000000001,200.14000000000001,1,Khách không hoạt động
13982.0,5.0,1132.0,1861.1099999999994,372.22199999999987,0,Khách thông thường
13983.0,13.0,1170.0,2590.4600000000005,199.26615384615388,0,Khách thông thường
13984.0,6.0,271.0,488.03000000000003,81.33833333333334,0,Khách thông thường
13985.0,16.0,3437.0,7024.530000000007,439.03312500000044,3,Khách VIP
13986.0,1.0,430.0,320.46000000000004,320.46000000000004,2,Khách mua ít nhưng giá trị cao
13988.0,9.0,3001.0,4065.200000000001,451.68888888888904,3,Khách VIP
13989.0,2.0,1313.0,1266.0799999999997,633.0399999999998,2,Khách mua ít nhưng giá trị cao
13990.0,1.0,190.0,311.3,311.3,2,Khách mua ít nhưng giá trị cao
13991.0,7.0,992.0,846.5399999999998,120.93428571428569,0,Khách thông thường
13992.0,1.0,64.0,76.8,76.8,1,Khách không hoạt động
13993.0,12.0,883.0,3355.0600000000018,279.5883333333335,3,Khách VIP
13994.0,6.0,908.0,2264.0600000000004,377.3433333333334,0,Khách thông thường
13995.0,6.0,819.0,1352.2900000000004,225.38166666666675,0,Khách thông thường
13999.0,15.0,2231.0,3865.260000000001,257.6840000000001,3,Khách VIP
14000.0,2.0,707.0,633.7100000000002,316.8550000000001,2,Khách mua ít nhưng giá trị cao
14001.0,3.0,962.0,2043.0800000000002,681.0266666666668,3,Khách VIP
14002.0,2.0,877.0,529.73,264.865,2,Khách mua ít nhưng giá trị cao
14004.0,7.0,2668.0,4582.640000000004,654.6628571428577,3,Khách VIP
14005.0,5.0,2470.0,2864.7200000000016,572.9440000000003,3,Khách VIP
14006.0,3.0,641.0,962.1899999999999,320.72999999999996,0,Khách thông thường
14009.0,3.0,361.0,685.93,228.64333333333332,0,Khách thông thường
14012.0,1.0,160.0,328.80000000000007,328.80000000000007,2,Khách mua ít nhưng giá trị cao
14013.0,3.0,462.0,473.0199999999999,157.67333333333332,0,Khách thông thường
14014.0,1.0,1076.0,505.1799999999999,505.1799999999999,2,Khách mua ít nhưng giá trị cao
14015.0,1.0,378.0,917.34,917.34,2,Khách mua ít nhưng giá trị cao
14016.0,5.0,2045.0,4224.039999999999,844.8079999999998,3,Khách VIP
14019.0,4.0,1034.0,1398.96,349.74,0,Khách thông thường
14020.0,2.0,441.0,642.8000000000001,321.40000000000003,2,Khách mua ít nhưng giá trị cao
14021.0,3.0,192.0,631.9000000000001,210.63333333333335,0,Khách thông thường
14022.0,1.0,487.0,440.0,440.0,2,Khách mua ít nhưng giá trị cao
14023.0,2.0,345.0,584.0699999999998,292.0349999999999,2,Khách mua ít nhưng giá trị cao
14024.0,2.0,150.0,327.70000000000005,163.85000000000002,1,Khách không hoạt động
14027.0,1.0,62.0,104.82,104.82,1,Khách không hoạt động
14029.0,2.0,198.0,467.66,233.83,2,Khách mua ít nhưng giá trị cao
14030.0,8.0,1438.0,2325.12,290.64,3,Khách VIP
14031.0,22.0,5371.0,14698.909999999994,668.1322727272725,3,Khách VIP
14032.0,18.0,1996.0,2924.800000000001,162.48888888888894,3,Khách VIP
14034.0,4.0,312.0,509.09000000000003,127.27250000000001,0,Khách thông thường
14035.0,5.0,738.0,1413.02,282.604,0,Khách thông thường
14036.0,1.0,268.0,626.65,626.65,2,Khách mua ít nhưng giá trị cao
14037.0,2.0,46.0,147.20000000000002,73.60000000000001,1,Khách không hoạt động
14038.0,4.0,963.0,1554.4799999999993,388.61999999999983,0,Khách thông thường
14039.0,1.0,92.0,152.2,152.2,1,Khách không hoạt động
14040.0,14.0,1513.0,3478.140000000002,248.43857142857158,3,Khách VIP
14041.0,1.0,94.0,141.41,141.41,1,Khách không hoạt động
14044.0,4.0,303.0,641.4699999999998,160.36749999999995,0,Khách thông thường
14045.0,4.0,535.0,1659.75,414.9375,0,Khách thông thường
14046.0,1.0,443.0,151.59,151.59,1,Khách không hoạt động
14047.0,7.0,377.0,1290.0100000000002,184.2871428571429,0,Khách thông thường
14048.0,2.0,272.0,370.93,185.465,2,Khách mua ít nhưng giá trị cao
14049.0,6.0,3757.0,5524.119999999994,920.6866666666657,3,Khách VIP
14050.0,2.0,689.0,746.3600000000001,373.18000000000006,2,Khách mua ít nhưng giá trị cao
14051.0,26.0,3740.0,15462.34,594.7053846153847,3,Khách VIP
14052.0,1.0,89.0,225.36,225.36,1,Khách không hoạt động
14053.0,2.0,215.0,260.25,130.125,1,Khách không hoạt động
14054.0,1.0,62.0,92.46000000000001,92.46000000000001,1,Khách không hoạt động
14055.0,1.0,216.0,725.64,725.64,2,Khách mua ít nhưng giá trị cao
14056.0,29.0,4189.0,8053.2199999999775,277.69724137930956,3,Khách VIP
14057.0,18.0,4681.0,6131.020000000002,340.61222222222233,3,Khách VIP
14059.0,1.0,128.0,183.60000000000002,183.60000000000002,1,Khách không hoạt động
14060.0,20.0,5302.0,6105.14,305.257,3,Khách VIP
14062.0,12.0,5593.0,10464.850000000006,872.0708333333338,3,Khách VIP
14064.0,7.0,1334.0,1168.92,166.98857142857145,0,Khách thông thường
14066.0,1.0,45.0,152.55,152.55,1,Khách không hoạt động
14067.0,2.0,361.0,374.7,187.35,2,Khách mua ít nhưng giá trị cao
14068.0,1.0,73.0,265.84999999999997,265.84999999999997,2,Khách mua ít nhưng giá trị cao
14071.0,9.0,835.0,1277.2000000000003,141.91111111111115,0,Khách thông thường
14073.0,2.0,128.0,139.54,69.77,1,Khách không hoạt động
14075.0,3.0,754.0,942.2599999999999,314.08666666666664,0,Khách thông thường
14076.0,1.0,79.0,118.67,118.67,1,Khách không hoạt động
14077.0,5.0,268.0,499.41999999999985,99.88399999999997,0,Khách thông thường
14078.0,6.0,310.0,1049.3700000000003,174.89500000000007,0,Khách thông thường
14079.0,1.0,301.0,375.09999999999997,375.09999999999997,2,Khách mua ít nhưng giá trị cao
14080.0,1.0,48.0,45.599999999999994,45.599999999999994,1,Khách không hoạt động
14081.0,4.0,582.0,887.2199999999998,221.80499999999995,0,Khách thông thường
14082.0,1.0,110.0,182.25,182.25,1,Khách không hoạt động
14083.0,9.0,699.0,991.5400000000003,110.17111111111114,0,Khách thông thường
14085.0,19.0,3128.0,4388.380000000002,230.96736842105273,3,Khách VIP
14087.0,2.0,249.0,178.72,89.36,1,Khách không hoạt động
14088.0,14.0,12421.0,49771.69000000003,3555.1207142857165,3,Khách VIP
14089.0,1.0,133.0,158.75,158.75,1,Khách không hoạt động
14090.0,1.0,72.0,76.32000000000001,76.32000000000001,1,Khách không hoạt động
14092.0,17.0,2061.0,4063.0999999999995,239.00588235294114,3,Khách VIP
14093.0,1.0,391.0,433.86000000000007,433.86000000000007,2,Khách mua ít nhưng giá trị cao
14096.0,17.0,15806.0,52718.60999999973,3101.094705882337,3,Khách VIP
14098.0,1.0,104.0,147.35,147.35,1,Khách không hoạt động
14099.0,12.0,2105.0,3056.2499999999995,254.68749999999997,3,Khách VIP
14100.0,1.0,63.0,191.94999999999996,191.94999999999996,1,Khách không hoạt động
14101.0,6.0,6942.0,5976.79,996.1316666666667,3,Khách VIP
14102.0,8.0,746.0,1060.3300000000004,132.54125000000005,0,Khách thông thường
14104.0,2.0,72.0,216.21,108.105,1,Khách không hoạt động
14105.0,2.0,786.0,1255.2899999999995,627.6449999999998,2,Khách mua ít nhưng giá trị cao
14107.0,8.0,1692.0,2640.0000000000014,330.00000000000017,3,Khách VIP
14108.0,3.0,380.0,594.16,198.0533333333333,0,Khách thông thường
14109.0,2.0,56.0,80.2,40.1,1,Khách không hoạt động
14110.0,13.0,2443.0,5669.6500000000015,436.12692307692316,3,Khách VIP
14111.0,5.0,456.0,673.6,134.72,0,Khách thông thường
14112.0,12.0,1608.0,2774.17,231.18083333333334,3,Khách VIP
14113.0,8.0,635.0,1377.9199999999998,172.23999999999998,0,Khách thông thường
14114.0,2.0,101.0,386.53,193.265,1,Khách không hoạt động
14116.0,5.0,707.0,1382.74,276.548,0,Khách thông thường
14117.0,1.0,72.0,90.0,90.0,1,Khách không hoạt động
14119.0,1.0,0.0,0.0,0.0,1,Khách không hoạt động
14121.0,6.0,2078.0,2740.2999999999984,456.7166666666664,3,Khách VIP
14124.0,1.0,1618.0,419.58,419.58,2,Khách mua ít nhưng giá trị cao
14125.0,3.0,1616.0,2715.5900000000006,905.1966666666668,3,Khách VIP
14126.0,4.0,457.0,628.6300000000001,157.15750000000003,0,Khách thông thường
14127.0,3.0,321.0,709.7099999999996,236.56999999999985,0,Khách thông thường
14128.0,2.0,540.0,627.42,313.71,2,Khách mua ít nhưng giá trị cao
14129.0,5.0,592.0,1123.86,224.772,0,Khách thông thường
14130.0,1.0,257.0,480.9099999999998,480.9099999999998,2,Khách mua ít nhưng giá trị cao
14132.0,12.0,3366.0,3580.129999999999,298.3441666666666,3,Khách VIP
14133.0,5.0,342.0,590.3400000000001,118.06800000000003,0,Khách thông thường
14135.0,15.0,3825.0,4679.8099999999995,311.9873333333333,3,Khách VIP
